layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,correct_location,total_tokens,experiment
23,11,0.16064012050628662,0.031971275806427,0.16066815112104008,0.1990242269842907,example_0001,boilerplate,front,4096,competition_sweep
23,12,0.3155336380004883,0.017760157585144043,0.3155227677726881,0.056286098996255224,example_0001,boilerplate,front,4096,competition_sweep
23,13,0.10965687036514282,0.07661724090576172,0.10965467429336533,0.6986998685138147,example_0001,boilerplate,front,4096,competition_sweep
0,0,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,1,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,2,0.0,2.980232238769531e-07,0.0,29.802322387695312,example_0002,boilerplate,front,4096,competition_sweep
0,3,0.0003204345703125,0.007686197757720947,0.0003204535180264641,23.986793154761905,example_0002,boilerplate,front,4096,competition_sweep
0,4,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,5,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,6,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,7,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,8,2.294778823852539e-05,0.0006876587867736816,2.294508852930326e-05,29.966233766233767,example_0002,boilerplate,front,4096,competition_sweep
0,9,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,10,0.00012302398681640625,0.001797795295715332,0.00012301709436960773,14.613372093023257,example_0002,boilerplate,front,4096,competition_sweep
0,11,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
0,12,1.4901161193847656e-06,4.106760025024414e-05,1.490178027992577e-06,27.56,example_0002,boilerplate,front,4096,competition_sweep
0,13,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
1,0,0.0002154707908630371,0.0023254752159118652,0.00021544346429753152,10.792531120331951,example_0002,boilerplate,front,4096,competition_sweep
1,1,5.9664249420166016e-05,0.010157167911529541,5.965616356635392e-05,170.23876123876124,example_0002,boilerplate,front,4096,competition_sweep
1,2,0.0014336109161376953,0.001659393310546875,0.0014334017653750398,1.157492100449027,example_0002,boilerplate,front,4096,competition_sweep
1,3,0.0004399418830871582,0.010607600212097168,0.00043993873640010546,24.111367023438557,example_0002,boilerplate,front,4096,competition_sweep
1,4,1.3709068298339844e-06,1.5139579772949219e-05,1.3709280753910304e-06,11.043478260869565,example_0002,boilerplate,front,4096,competition_sweep
1,5,3.93986701965332e-05,0.0011355876922607422,3.939874064697143e-05,28.82299546142209,example_0002,boilerplate,front,4096,competition_sweep
1,6,0.0001685619354248047,0.005606532096862793,0.00016857729880153342,33.26096181046676,example_0002,boilerplate,front,4096,competition_sweep
1,7,5.620718002319336e-05,0.0007799863815307617,5.6209856967670746e-05,13.876988335100743,example_0002,boilerplate,front,4096,competition_sweep
1,8,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
1,9,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
1,10,8.344650268554688e-07,0.0,8.344787050273349e-07,0.0,example_0002,boilerplate,front,4096,competition_sweep
1,11,2.7418136596679688e-06,0.0,2.742373503997993e-06,0.0,example_0002,boilerplate,front,4096,competition_sweep
1,12,2.956390380859375e-05,0.034576237201690674,2.9564763760847766e-05,1169.5423387096773,example_0002,boilerplate,front,4096,competition_sweep
1,13,3.170967102050781e-05,0.007444202899932861,3.1711854171250334e-05,234.76127819548873,example_0002,boilerplate,front,4096,competition_sweep
2,0,6.318092346191406e-06,1.3113021850585938e-06,6.318538634078585e-06,0.20754716981132076,example_0002,boilerplate,front,4096,competition_sweep
2,1,6.973743438720703e-06,0.0,6.974076819992639e-06,0.0,example_0002,boilerplate,front,4096,competition_sweep
2,2,5.960464477539063e-08,0.0,5.96074337861253e-08,0.0,example_0002,boilerplate,front,4096,competition_sweep
2,3,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
2,4,6.496906280517578e-06,3.5762786865234375e-07,6.496844321781904e-06,0.05504587155963303,example_0002,boilerplate,front,4096,competition_sweep
2,5,0.00012296438217163086,0.00047194957733154297,0.00012296672757582808,3.8380998545807077,example_0002,boilerplate,front,4096,competition_sweep
2,6,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
2,7,3.6835670471191406e-05,0.003433525562286377,3.6835565083794355e-05,93.21197411003236,example_0002,boilerplate,front,4096,competition_sweep
2,8,1.7881393432617188e-07,1.7642974853515625e-05,1.7881836822278384e-07,98.66666666666667,example_0002,boilerplate,front,4096,competition_sweep
2,9,3.2782554626464844e-06,0.003216564655303955,3.2779909134091882e-06,981.1818181818181,example_0002,boilerplate,front,4096,competition_sweep
2,10,1.9669532775878906e-06,0.00013428926467895508,1.9670997206897224e-06,68.27272727272727,example_0002,boilerplate,front,4096,competition_sweep
2,11,3.784894943237305e-05,0.001539468765258789,3.7849849587081984e-05,40.67401574803149,example_0002,boilerplate,front,4096,competition_sweep
2,12,2.5033950805664062e-06,8.26120376586914e-05,2.5037444392283103e-06,33.0,example_0002,boilerplate,front,4096,competition_sweep
2,13,6.765127182006836e-05,0.0024507641792297363,6.764720747559455e-05,36.226431718061676,example_0002,boilerplate,front,4096,competition_sweep
3,0,2.2649765014648438e-06,0.5244151949882507,2.265586744934342e-06,231532.2894736842,example_0002,boilerplate,front,4096,competition_sweep
3,1,4.786252975463867e-05,0.31982457637786865,4.786069830844915e-05,6682.149439601494,example_0002,boilerplate,front,4096,competition_sweep
3,2,3.5762786865234375e-06,0.10357671976089478,3.576611251446739e-06,28962.15,example_0002,boilerplate,front,4096,competition_sweep
3,3,1.5854835510253906e-05,0.10107827186584473,1.58557768078864e-05,6375.233082706767,example_0002,boilerplate,front,4096,competition_sweep
3,4,3.5762786865234375e-07,0.1824951171875,3.575818314101788e-07,510293.3333333333,example_0002,boilerplate,front,4096,competition_sweep
3,5,3.4570693969726562e-06,0.6698850393295288,3.456807311838826e-06,193772.5172413793,example_0002,boilerplate,front,4096,competition_sweep
3,6,5.960464477539063e-08,0.0716552734375,5.961165510389327e-08,1202176.0,example_0002,boilerplate,front,4096,competition_sweep
3,7,9.238719940185547e-06,0.2430301308631897,9.239477174348517e-06,26305.606451612904,example_0002,boilerplate,front,4096,competition_sweep
3,8,5.125999450683594e-06,0.15771812200546265,5.125843022368702e-06,30768.267441860466,example_0002,boilerplate,front,4096,competition_sweep
3,9,0.00038444995880126953,0.24727988243103027,0.00038447058341056523,643.2043410852713,example_0002,boilerplate,front,4096,competition_sweep
3,10,2.980232238769531e-07,0.04750746488571167,2.9797516341255936e-07,159408.6,example_0002,boilerplate,front,4096,competition_sweep
3,11,1.8894672393798828e-05,0.5399340391159058,1.889119529658104e-05,28575.993690851734,example_0002,boilerplate,front,4096,competition_sweep
3,12,2.3245811462402344e-05,0.16383808851242065,2.3245495559395103e-05,7048.069230769231,example_0002,boilerplate,front,4096,competition_sweep
3,13,0.00015819072723388672,0.4424092173576355,0.000158195800145893,2796.682366239638,example_0002,boilerplate,front,4096,competition_sweep
4,0,3.4570693969726562e-06,0.39283299446105957,3.4566672197334218e-06,113631.79310344828,example_0002,boilerplate,front,4096,competition_sweep
4,1,0.0001595616340637207,0.4485154151916504,0.00015954957551588092,2810.9226746357863,example_0002,boilerplate,front,4096,competition_sweep
4,2,9.757280349731445e-05,0.23402351140975952,9.756290602290327e-05,2398.4502138057424,example_0002,boilerplate,front,4096,competition_sweep
4,3,0.00016576051712036133,0.35312914848327637,0.00016575047954993111,2130.3574253865518,example_0002,boilerplate,front,4096,competition_sweep
4,4,5.751848220825195e-05,0.5542272925376892,5.7511646853457346e-05,9635.638341968912,example_0002,boilerplate,front,4096,competition_sweep
4,5,1.5497207641601562e-06,0.6518635153770447,1.549687511473648e-06,420632.8846153846,example_0002,boilerplate,front,4096,competition_sweep
4,6,4.351139068603516e-06,0.4521540403366089,4.350988651906365e-06,103916.24657534246,example_0002,boilerplate,front,4096,competition_sweep
4,7,0.0029178857803344727,0.5823338031768799,0.0029178869977717985,199.57388568860563,example_0002,boilerplate,front,4096,competition_sweep
4,8,0.00035899877548217773,0.4432515501976013,0.0003589689063672251,1234.6881952515357,example_0002,boilerplate,front,4096,competition_sweep
4,9,0.007533013820648193,0.3768152594566345,0.007533965377368608,50.02184629261847,example_0002,boilerplate,front,4096,competition_sweep
4,10,1.7881393432617188e-06,0.6192672848701477,1.7877011878916854e-06,346319.36666666664,example_0002,boilerplate,front,4096,competition_sweep
4,11,1.913309097290039e-05,0.17684972286224365,1.913510630922606e-05,9243.133956386293,example_0002,boilerplate,front,4096,competition_sweep
4,12,2.384185791015625e-07,0.18910843133926392,2.3839351378927683e-07,793178.25,example_0002,boilerplate,front,4096,competition_sweep
4,13,0.0017962455749511719,0.4429281949996948,0.0017961074722624292,246.58554552694451,example_0002,boilerplate,front,4096,competition_sweep
5,0,0.0022804737091064453,0.5866192579269409,0.002280508778766687,257.235703084161,example_0002,boilerplate,front,4096,competition_sweep
5,1,4.392862319946289e-05,0.26876336336135864,4.393117885771782e-05,6118.1831750339215,example_0002,boilerplate,front,4096,competition_sweep
5,2,0.0008743405342102051,0.8452528119087219,0.0008743802995782243,966.7318153930056,example_0002,boilerplate,front,4096,competition_sweep
5,3,7.778406143188477e-05,0.14855563640594482,7.777534618074776e-05,1909.8467432950192,example_0002,boilerplate,front,4096,competition_sweep
5,4,7.146596908569336e-05,0.2371388077735901,7.147219305479842e-05,3318.20600500417,example_0002,boilerplate,front,4096,competition_sweep
5,5,7.3909759521484375e-06,0.559985339641571,7.390375990146483e-06,75766.08870967742,example_0002,boilerplate,front,4096,competition_sweep
5,6,9.238719940185547e-05,0.22272950410842896,9.238563552376694e-05,2410.8264516129034,example_0002,boilerplate,front,4096,competition_sweep
5,7,0.0026900172233581543,0.7037628293037415,0.0026902951169870937,261.6201945447697,example_0002,boilerplate,front,4096,competition_sweep
5,8,0.0005874037742614746,0.368477463722229,0.0005873787067440731,627.2984271943176,example_0002,boilerplate,front,4096,competition_sweep
5,9,7.510185241699219e-06,0.09405750036239624,7.511969070719346e-06,12523.992063492064,example_0002,boilerplate,front,4096,competition_sweep
5,10,7.56978988647461e-05,0.6013427376747131,7.571194264683229e-05,7943.98188976378,example_0002,boilerplate,front,4096,competition_sweep
5,11,3.355741500854492e-05,0.7411742806434631,3.356159790165498e-05,22086.7513321492,example_0002,boilerplate,front,4096,competition_sweep
5,12,5.513429641723633e-05,0.44202446937561035,5.51262528260399e-05,8017.232432432433,example_0002,boilerplate,front,4096,competition_sweep
5,13,0.0007087588310241699,0.4748613238334656,0.0007087538461116647,669.9899924312505,example_0002,boilerplate,front,4096,competition_sweep
6,0,0.001136481761932373,0.30875760316848755,0.001136418903068182,271.6784496774532,example_0002,boilerplate,front,4096,competition_sweep
6,1,5.537271499633789e-05,0.11250752210617065,5.5370483967831e-05,2031.8223896663078,example_0002,boilerplate,front,4096,competition_sweep
6,2,0.00018346309661865234,0.26336240768432617,0.00018345478620305572,1435.5061728395062,example_0002,boilerplate,front,4096,competition_sweep
6,3,0.00018161535263061523,0.17361438274383545,0.0001816156016086839,955.9455201837874,example_0002,boilerplate,front,4096,competition_sweep
6,4,0.0002512931823730469,0.2291027307510376,0.0002512809607229263,911.694971537002,example_0002,boilerplate,front,4096,competition_sweep
6,5,0.00026911497116088867,0.21852856874465942,0.00026914373485544896,812.0267995570321,example_0002,boilerplate,front,4096,competition_sweep
6,6,9.03010368347168e-05,0.12502717971801758,9.029210299903283e-05,1384.5597359735973,example_0002,boilerplate,front,4096,competition_sweep
6,7,0.00016862154006958008,0.4534958600997925,0.00016864047757743334,2689.430187345352,example_0002,boilerplate,front,4096,competition_sweep
6,8,6.115436553955078e-05,0.5834865570068359,6.116162740956544e-05,9541.208576998051,example_0002,boilerplate,front,4096,competition_sweep
6,9,4.2378902435302734e-05,0.2637783885002136,4.237119454826347e-05,6224.285513361463,example_0002,boilerplate,front,4096,competition_sweep
6,10,4.398822784423828e-05,0.3216041326522827,4.398692741894723e-05,7311.140921409214,example_0002,boilerplate,front,4096,competition_sweep
6,11,0.000263214111328125,0.6690647602081299,0.00026321550763727306,2541.903079710145,example_0002,boilerplate,front,4096,competition_sweep
6,12,1.1801719665527344e-05,0.36867696046829224,1.1801982053476926e-05,31239.257575757576,example_0002,boilerplate,front,4096,competition_sweep
6,13,8.231401443481445e-05,0.20667219161987305,8.230824503325467e-05,2510.777697320782,example_0002,boilerplate,front,4096,competition_sweep
7,0,3.516674041748047e-06,0.7514672875404358,3.5163571398260943e-06,213686.93220338982,example_0002,boilerplate,front,4096,competition_sweep
7,1,9.72747802734375e-05,0.5099585056304932,9.727910579520006e-05,5242.453431372549,example_0002,boilerplate,front,4096,competition_sweep
7,2,1.2218952178955078e-05,0.7021631598472595,1.2219600405953007e-05,57465.08780487805,example_0002,boilerplate,front,4096,competition_sweep
7,3,2.485513687133789e-05,0.43238604068756104,2.485898339276836e-05,17396.244604316547,example_0002,boilerplate,front,4096,competition_sweep
7,4,1.3709068298339844e-05,0.3103848099708557,1.370566500422909e-05,22640.839130434782,example_0002,boilerplate,front,4096,competition_sweep
7,5,1.055002212524414e-05,0.5522605180740356,1.054903369659358e-05,52346.858757062146,example_0002,boilerplate,front,4096,competition_sweep
7,6,8.52346420288086e-06,0.0803881287574768,8.52288406291009e-06,9431.391608391608,example_0002,boilerplate,front,4096,competition_sweep
7,7,3.337860107421875e-06,0.5517595410346985,3.337390646819681e-06,165303.375,example_0002,boilerplate,front,4096,competition_sweep
7,8,0.0003288388252258301,0.44434690475463867,0.0003288159336441459,1351.2604676454596,example_0002,boilerplate,front,4096,competition_sweep
7,9,8.64267349243164e-06,0.717790961265564,8.64418467245366e-06,83051.95862068965,example_0002,boilerplate,front,4096,competition_sweep
7,10,9.357929229736328e-06,0.27905547618865967,9.358702929077305e-06,29820.216560509554,example_0002,boilerplate,front,4096,competition_sweep
7,11,6.556510925292969e-07,0.6953125,6.558274682484112e-07,1060491.6363636365,example_0002,boilerplate,front,4096,competition_sweep
7,12,3.337860107421875e-06,0.5634827613830566,3.337387066695416e-06,168815.57142857142,example_0002,boilerplate,front,4096,competition_sweep
7,13,0.0007052421569824219,0.379175066947937,0.0007052393826365915,537.6522988505748,example_0002,boilerplate,front,4096,competition_sweep
8,0,0.00013631582260131836,0.2676903009414673,0.00013632086032232046,1963.750765194578,example_0002,boilerplate,front,4096,competition_sweep
8,1,5.364418029785156e-06,0.11738932132720947,5.3642313056539e-06,21882.955555555556,example_0002,boilerplate,front,4096,competition_sweep
8,2,1.1920928955078125e-07,0.02739161252975464,1.1921254392535198e-07,229777.5,example_0002,boilerplate,front,4096,competition_sweep
8,3,0.0,0.0,0.0,0.0,example_0002,boilerplate,front,4096,competition_sweep
8,4,0.0,0.03497344255447388,0.0,3497344.2554473877,example_0002,boilerplate,front,4096,competition_sweep
8,5,2.980232238769531e-07,0.055880069732666016,2.9799373927073544e-07,187502.4,example_0002,boilerplate,front,4096,competition_sweep
8,6,6.020069122314453e-06,0.292627215385437,6.020241362801441e-06,48608.61386138614,example_0002,boilerplate,front,4096,competition_sweep
8,7,8.225440979003906e-06,0.04822045564651489,8.224649752098328e-06,5862.355072463768,example_0002,boilerplate,front,4096,competition_sweep
8,8,7.748603820800781e-06,0.39918261766433716,7.749587230158627e-06,51516.71538461538,example_0002,boilerplate,front,4096,competition_sweep
8,9,0.0003476142883300781,0.38989418745040894,0.0003476174377113898,1121.6287722908094,example_0002,boilerplate,front,4096,competition_sweep
8,10,1.806020736694336e-05,0.4792557954788208,1.805845504016844e-05,26536.56105610561,example_0002,boilerplate,front,4096,competition_sweep
8,11,2.568960189819336e-05,0.46999430656433105,2.5693098148290665e-05,18295.118329466357,example_0002,boilerplate,front,4096,competition_sweep
8,12,7.331371307373047e-06,0.43872493505477905,7.329981962285038e-06,59842.13821138212,example_0002,boilerplate,front,4096,competition_sweep
8,13,2.5212764739990234e-05,0.27369290590286255,2.521367997712529e-05,10855.33096926714,example_0002,boilerplate,front,4096,competition_sweep
9,0,7.748603820800781e-07,0.40732741355895996,7.748891103879608e-07,525678.4615384615,example_0002,boilerplate,front,4096,competition_sweep
9,1,1.6748905181884766e-05,0.3024052381515503,1.674815448450015e-05,18055.224199288255,example_0002,boilerplate,front,4096,competition_sweep
9,2,6.735324859619141e-06,0.33365076780319214,6.734949117161413e-06,49537.44247787611,example_0002,boilerplate,front,4096,competition_sweep
9,3,3.7550926208496094e-05,0.38610875606536865,3.755524868877041e-05,10282.269841269841,example_0002,boilerplate,front,4096,competition_sweep
9,4,0.00024271011352539062,0.7328248620033264,0.00024267713404502734,3019.3420923379176,example_0002,boilerplate,front,4096,competition_sweep
9,5,4.649162292480469e-06,0.3105924129486084,4.6504071342015085e-06,66806.10256410256,example_0002,boilerplate,front,4096,competition_sweep
9,6,0.00013428926467895508,0.204989492893219,0.0001342943795984127,1526.4771415889925,example_0002,boilerplate,front,4096,competition_sweep
9,7,1.5914440155029297e-05,0.9985666871070862,1.591763844246802e-05,62745.95131086143,example_0002,boilerplate,front,4096,competition_sweep
9,8,0.00080108642578125,0.9768491387367249,0.0008009626808602339,1219.405431547619,example_0002,boilerplate,front,4096,competition_sweep
9,9,0.002033233642578125,0.9599443674087524,0.0020332649101225623,472.12693480300186,example_0002,boilerplate,front,4096,competition_sweep
9,10,0.00027632713317871094,0.9815249443054199,0.00027631362812667706,3552.039689387403,example_0002,boilerplate,front,4096,competition_sweep
9,11,4.3332576751708984e-05,0.6123425364494324,4.3340781350229284e-05,14131.22833562586,example_0002,boilerplate,front,4096,competition_sweep
9,12,0.0001793503761291504,0.697372555732727,0.00017931313949954411,3888.325024925224,example_0002,boilerplate,front,4096,competition_sweep
9,13,0.009302198886871338,0.32295286655426025,0.00930246281458734,34.717906000704836,example_0002,boilerplate,front,4096,competition_sweep
10,0,0.0010036826133728027,0.4589685797691345,0.0010037457318155208,457.28457746897084,example_0002,boilerplate,front,4096,competition_sweep
10,1,0.00408560037612915,0.6929097175598145,0.00408539680291848,169.5980159019622,example_0002,boilerplate,front,4096,competition_sweep
10,2,9.834766387939453e-06,0.34702450037002563,9.835016114524889e-06,35285.48484848485,example_0002,boilerplate,front,4096,competition_sweep
10,3,6.139278411865234e-06,0.2504950761795044,6.139951430003629e-06,40802.038834951454,example_0002,boilerplate,front,4096,competition_sweep
10,4,0.00020813941955566406,0.6134165525436401,0.00020809474246130314,2947.142611683849,example_0002,boilerplate,front,4096,competition_sweep
10,5,7.724761962890625e-05,0.21369653940200806,7.72458884445396e-05,2766.383487654321,example_0002,boilerplate,front,4096,competition_sweep
10,6,1.2874603271484375e-05,0.15125292539596558,1.2871282880764726e-05,11748.162037037036,example_0002,boilerplate,front,4096,competition_sweep
10,7,9.483098983764648e-05,0.07989746332168579,9.482356320845747e-05,842.5248271527341,example_0002,boilerplate,front,4096,competition_sweep
10,8,6.92605972290039e-05,0.47607046365737915,6.92627439872547e-05,6873.611876075732,example_0002,boilerplate,front,4096,competition_sweep
10,9,0.00023233890533447266,0.24091112613677979,0.00023234242290111882,1036.895330938943,example_0002,boilerplate,front,4096,competition_sweep
10,10,0.0003968477249145508,0.31134891510009766,0.00039680694966428155,784.5551216581556,example_0002,boilerplate,front,4096,competition_sweep
10,11,0.0001119375228881836,0.12675058841705322,0.00011194859949798385,1132.3333333333333,example_0002,boilerplate,front,4096,competition_sweep
10,12,0.0004273653030395508,0.0668250322341919,0.0004274144715029002,156.36513249651324,example_0002,boilerplate,front,4096,competition_sweep
10,13,0.0009385347366333008,0.44329535961151123,0.0009386364484467075,472.3270671916677,example_0002,boilerplate,front,4096,competition_sweep
11,0,2.6941299438476562e-05,0.18369251489639282,2.694092046873387e-05,6818.25,example_0002,boilerplate,front,4096,competition_sweep
11,1,0.00023627281188964844,0.6752553582191467,0.00023626115177669102,2857.9477800201817,example_0002,boilerplate,front,4096,competition_sweep
11,2,0.00047409534454345703,0.497938871383667,0.00047414245578490454,1050.2926829268292,example_0002,boilerplate,front,4096,competition_sweep
11,3,0.0005254149436950684,0.45565980672836304,0.0005254350814078656,867.2380034032899,example_0002,boilerplate,front,4096,competition_sweep
11,4,7.68899917602539e-06,0.1417144536972046,7.689663310178306e-06,18430.80620155039,example_0002,boilerplate,front,4096,competition_sweep
11,5,1.4424324035644531e-05,0.2040342092514038,1.4424162403194201e-05,14145.148760330578,example_0002,boilerplate,front,4096,competition_sweep
11,6,0.0001315474510192871,0.12936991453170776,0.00013154284076748066,983.4467603081106,example_0002,boilerplate,front,4096,competition_sweep
11,7,1.424551010131836e-05,1.000000238418579,1.4244482766142664e-05,70197.57322175732,example_0002,boilerplate,front,4096,competition_sweep
11,8,0.0003260374069213867,0.7749171853065491,0.00032608934108730467,2376.773857404022,example_0002,boilerplate,front,4096,competition_sweep
11,9,0.0072021484375,0.8331849575042725,0.007202988639400441,115.68561308262711,example_0002,boilerplate,front,4096,competition_sweep
11,10,8.422136306762695e-05,0.9528021812438965,8.422544451274805e-05,11313.070063694267,example_0002,boilerplate,front,4096,competition_sweep
11,11,0.0003070831298828125,0.9991059303283691,0.0003071254535942501,3253.535714285714,example_0002,boilerplate,front,4096,competition_sweep
11,12,0.0013837814331054688,0.9124743938446045,0.0013835452512741299,659.4064438318401,example_0002,boilerplate,front,4096,competition_sweep
11,13,0.0,1.0,0.0,100000000.0,example_0002,boilerplate,front,4096,competition_sweep
12,0,9.775161743164062e-06,0.09335482120513916,9.774998605274589e-06,9550.207317073171,example_0002,boilerplate,front,4096,competition_sweep
12,1,0.0009520649909973145,0.3541802763938904,0.0009520832640416038,372.01270894634695,example_0002,boilerplate,front,4096,competition_sweep
12,2,0.00028824806213378906,0.13435429334640503,0.0002882617387976696,466.1064929693962,example_0002,boilerplate,front,4096,competition_sweep
12,3,0.0053365230560302734,0.4869081377983093,0.0053366770119472615,91.24070723316802,example_0002,boilerplate,front,4096,competition_sweep
12,4,0.0018261075019836426,0.24913400411605835,0.0018260073705446184,136.42899108920585,example_0002,boilerplate,front,4096,competition_sweep
12,5,0.0006334185600280762,0.11562985181808472,0.0006334252049229184,182.54888491578055,example_0002,boilerplate,front,4096,competition_sweep
12,6,8.64267349243164e-06,0.08617138862609863,8.643101082676567e-06,9970.455172413793,example_0002,boilerplate,front,4096,competition_sweep
12,7,0.00014013051986694336,0.09312272071838379,0.00014014713481969574,664.5427477669077,example_0002,boilerplate,front,4096,competition_sweep
12,8,1.2218952178955078e-05,0.16443473100662231,1.2217628261555463e-05,13457.351219512195,example_0002,boilerplate,front,4096,competition_sweep
12,9,4.7206878662109375e-05,0.13611489534378052,4.720794509715985e-05,2883.3699494949497,example_0002,boilerplate,front,4096,competition_sweep
12,10,0.0007406473159790039,0.2128583788871765,0.0007405171963754347,287.3950587477869,example_0002,boilerplate,front,4096,competition_sweep
12,11,8.791685104370117e-05,0.22467052936553955,8.791968611181894e-05,2555.488813559322,example_0002,boilerplate,front,4096,competition_sweep
12,12,1.1324882507324219e-05,0.36011677980422974,1.1324577408493242e-05,31798.72105263158,example_0002,boilerplate,front,4096,competition_sweep
12,13,0.0014376044273376465,0.08754748106002808,0.0014374527757517648,60.89817156598532,example_0002,boilerplate,front,4096,competition_sweep
13,0,0.0006458163261413574,0.011382877826690674,0.0006457678277812598,17.625565297646517,example_0002,boilerplate,front,4096,competition_sweep
13,1,2.0682811737060547e-05,0.14185434579849243,2.0683081721955366e-05,6858.561959654178,example_0002,boilerplate,front,4096,competition_sweep
13,2,0.0005983114242553711,0.7071070075035095,0.000598358608987313,1181.8377166766288,example_0002,boilerplate,front,4096,competition_sweep
13,3,6.973743438720703e-06,0.09801054000854492,6.972738499540574e-06,14054.222222222223,example_0002,boilerplate,front,4096,competition_sweep
13,4,3.516674041748047e-06,0.15955722332000732,3.5167427952073114e-06,45371.627118644064,example_0002,boilerplate,front,4096,competition_sweep
13,5,5.060434341430664e-05,0.5757628083229065,5.0615726300199666e-05,11377.734982332155,example_0002,boilerplate,front,4096,competition_sweep
13,6,0.004344582557678223,0.351673424243927,0.0043448252142206266,80.94527370009604,example_0002,boilerplate,front,4096,competition_sweep
13,7,0.030041873455047607,0.5242063403129578,0.03004284401067816,17.449189415478386,example_0002,boilerplate,front,4096,competition_sweep
13,8,0.12202322483062744,0.7707905173301697,0.12204067561511997,6.3167525559175655,example_0002,boilerplate,front,4096,competition_sweep
13,9,0.02371925115585327,0.7194141745567322,0.02371404394281594,30.33039153848667,example_0002,boilerplate,front,4096,competition_sweep
13,10,0.0006468892097473145,0.5281276702880859,0.0006470204864582958,816.411314843822,example_0002,boilerplate,front,4096,competition_sweep
13,11,0.006287932395935059,0.6228594183921814,0.0062890622158955755,99.05631599901416,example_0002,boilerplate,front,4096,competition_sweep
13,12,0.0042664408683776855,0.8117325901985168,0.004265737591375247,190.25989466184217,example_0002,boilerplate,front,4096,competition_sweep
13,13,0.15585297346115112,0.07115030288696289,0.1558604519166823,0.4565219469790755,example_0002,boilerplate,front,4096,competition_sweep
14,0,0.004326999187469482,0.41187548637390137,0.004327044837888259,95.18732695089193,example_0002,boilerplate,front,4096,competition_sweep
14,1,0.00018388032913208008,0.13914650678634644,0.00018386840529293068,756.7231766612642,example_0002,boilerplate,front,4096,competition_sweep
14,2,0.0003210306167602539,0.19045394659042358,0.00032107394405659105,593.2578908280727,example_0002,boilerplate,front,4096,competition_sweep
14,3,0.06533694267272949,0.2635197639465332,0.06533451266670799,4.0332429582218845,example_0002,boilerplate,front,4096,competition_sweep
14,4,0.00023126602172851562,0.16807085275650024,0.0002312656357623457,726.7425257731959,example_0002,boilerplate,front,4096,competition_sweep
14,5,0.05810070037841797,0.030609607696533203,0.05809901044862873,0.526837155097418,example_0002,boilerplate,front,4096,competition_sweep
14,6,0.00022751092910766602,0.520428478717804,0.00022752373113645271,2287.4878176578463,example_0002,boilerplate,front,4096,competition_sweep
14,7,0.00014525651931762695,0.1083834171295166,0.00014527475527731265,746.151826015593,example_0002,boilerplate,front,4096,competition_sweep
14,8,0.008823156356811523,0.24130034446716309,0.008823019624644374,27.348528656740616,example_0002,boilerplate,front,4096,competition_sweep
14,9,0.11271220445632935,0.18062758445739746,0.11271012186182873,1.602555688877349,example_0002,boilerplate,front,4096,competition_sweep
14,10,1.1920928955078125e-07,0.031155705451965332,1.1922881135611506e-07,261353.0,example_0002,boilerplate,front,4096,competition_sweep
14,11,0.004826962947845459,0.4061436057090759,0.004826671228133123,84.14060975760344,example_0002,boilerplate,front,4096,competition_sweep
14,12,0.04970484972000122,0.4862074851989746,0.04970180431277552,9.781892268820698,example_0002,boilerplate,front,4096,competition_sweep
14,13,0.0686948299407959,0.3796460032463074,0.06869752424782247,5.526558600894744,example_0002,boilerplate,front,4096,competition_sweep
15,0,8.344650268554688e-07,0.03754317760467529,8.344794511223332e-07,44990.71428571428,example_0002,boilerplate,front,4096,competition_sweep
15,1,0.0001323223114013672,0.0707254409790039,0.00013230136678039022,534.4936936936937,example_0002,boilerplate,front,4096,competition_sweep
15,2,8.940696716308594e-07,0.13748914003372192,8.943033591465055e-07,153779.0,example_0002,boilerplate,front,4096,competition_sweep
15,3,8.14199447631836e-05,0.2592881917953491,8.141625664502084e-05,3184.5783308931186,example_0002,boilerplate,front,4096,competition_sweep
15,4,0.00010585784912109375,0.47957390546798706,0.00010586797702927184,4530.357545045045,example_0002,boilerplate,front,4096,competition_sweep
15,5,0.00798654556274414,0.5468046069145203,0.007985405145244122,68.46572183413934,example_0002,boilerplate,front,4096,competition_sweep
