layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,total_tokens,experiment
11,12,0.01219189167022705,0.9223619103431702,0.012191349581075461,75.65371603453502,example_0000,natural,1024,bloat_sweep
11,13,0.0,1.000000238418579,0.0,100000023.84185791,example_0000,natural,1024,bloat_sweep
12,0,0.0003961324691772461,0.09752345085144043,0.0003961722110409249,246.1889858561541,example_0000,natural,1024,bloat_sweep
12,1,0.00021195411682128906,0.5685800909996033,0.00021193789671305539,2682.5621484814396,example_0000,natural,1024,bloat_sweep
12,2,0.0006014704704284668,0.19618433713912964,0.0006014049429752971,326.1745119413339,example_0000,natural,1024,bloat_sweep
12,3,0.0003927946090698242,0.7627583742141724,0.0003928101555075203,1941.8758725341427,example_0000,natural,1024,bloat_sweep
12,4,0.0014894604682922363,0.4045194387435913,0.0014894546089169866,271.5878986754172,example_0000,natural,1024,bloat_sweep
12,5,0.0007438063621520996,0.29549461603164673,0.0007437756840721739,397.2735796137511,example_0000,natural,1024,bloat_sweep
12,6,4.51207160949707e-05,0.18629425764083862,4.512100924193903e-05,4128.796565389696,example_0000,natural,1024,bloat_sweep
12,7,5.1021575927734375e-05,0.03404718637466431,5.101495930245863e-05,667.3095794392524,example_0000,natural,1024,bloat_sweep
12,8,2.0682811737060547e-05,0.1857348084449768,2.0684341744667596e-05,8980.152737752162,example_0000,natural,1024,bloat_sweep
12,9,2.0623207092285156e-05,0.08590799570083618,2.062601382670202e-05,4165.598265895954,example_0000,natural,1024,bloat_sweep
12,10,0.0009825825691223145,0.37755250930786133,0.0009826315917159478,384.2450712769184,example_0000,natural,1024,bloat_sweep
12,11,0.0004929304122924805,0.3507459759712219,0.0004929466604890377,711.5527206771463,example_0000,natural,1024,bloat_sweep
12,12,1.3768672943115234e-05,0.33840054273605347,1.3768914226340207e-05,24577.571428571428,example_0000,natural,1024,bloat_sweep
12,13,0.0005143880844116211,0.14390313625335693,0.0005143831788713563,279.75596755504057,example_0000,natural,1024,bloat_sweep
13,0,0.009338438510894775,0.01223909854888916,0.009339792949929666,1.310615102793717,example_0000,natural,1024,bloat_sweep
13,1,5.179643630981445e-05,0.14681261777877808,5.179885687254596e-05,2834.415420023015,example_0000,natural,1024,bloat_sweep
13,2,0.0065956711769104,0.2744934558868408,0.0065949305981846465,41.61721355178615,example_0000,natural,1024,bloat_sweep
13,3,3.635883331298828e-06,0.09076285362243652,3.635142315225716e-06,24963.081967213115,example_0000,natural,1024,bloat_sweep
13,4,2.9802322387695312e-06,0.10915666818618774,2.9803585430934514e-06,36626.9,example_0000,natural,1024,bloat_sweep
13,5,0.0003032684326171875,0.44320541620254517,0.00030328772115698305,1461.4294418238994,example_0000,natural,1024,bloat_sweep
13,6,0.021510779857635498,0.15975075960159302,0.021511876145249857,7.426544302850445,example_0000,natural,1024,bloat_sweep
13,7,0.02510225772857666,0.5946616530418396,0.025107464126807283,23.689568463193286,example_0000,natural,1024,bloat_sweep
13,8,0.0018358826637268066,0.9262204170227051,0.0018362878523844198,504.5095938443557,example_0000,natural,1024,bloat_sweep
13,9,0.0010349154472351074,0.921752393245697,0.0010351317010290687,890.6547831595923,example_0000,natural,1024,bloat_sweep
13,10,0.008075833320617676,0.6007168889045715,0.00807377844846398,74.38450808177726,example_0000,natural,1024,bloat_sweep
13,11,0.0016945600509643555,0.8553844690322876,0.00169467651617665,504.78262398874426,example_0000,natural,1024,bloat_sweep
13,12,7.092952728271484e-05,0.8970019221305847,7.094102434189234e-05,12646.382352941177,example_0000,natural,1024,bloat_sweep
13,13,0.02086848020553589,0.04934638738632202,0.020867054841229436,2.3646373334475816,example_0000,natural,1024,bloat_sweep
14,0,0.0020957589149475098,0.630313515663147,0.002095269354827945,300.75669065157416,example_0000,natural,1024,bloat_sweep
14,1,4.172325134277344e-06,0.08967232704162598,4.172944961717403e-06,21492.17142857143,example_0000,natural,1024,bloat_sweep
14,2,0.0008690357208251953,0.22996783256530762,0.0008691142027388304,264.6241426611797,example_0000,natural,1024,bloat_sweep
14,3,0.003307938575744629,0.5976638793945312,0.003307357425112174,180.6756279505568,example_0000,natural,1024,bloat_sweep
14,4,5.9664249420166016e-05,0.2730174660682678,5.9667315079307456e-05,4575.897102897103,example_0000,natural,1024,bloat_sweep
14,5,0.004289984703063965,0.042707085609436035,0.004290081105266612,9.955067107566622,example_0000,natural,1024,bloat_sweep
14,6,8.016824722290039e-05,0.6696720719337463,8.016373666719115e-05,8353.33308550186,example_0000,natural,1024,bloat_sweep
14,7,0.000385284423828125,0.07111340761184692,0.0003853248919522536,184.57379331683168,example_0000,natural,1024,bloat_sweep
14,8,0.015001296997070312,0.4026365280151367,0.015000756951737472,26.840114431023522,example_0000,natural,1024,bloat_sweep
14,9,0.02971208095550537,0.5946094393730164,0.029707197400901813,20.012379485080825,example_0000,natural,1024,bloat_sweep
14,10,8.738040924072266e-05,0.026503682136535645,8.737426390460685e-05,303.3137789904502,example_0000,natural,1024,bloat_sweep
14,11,0.0001944899559020996,0.058237314224243164,0.00019451259869964483,299.4361017468587,example_0000,natural,1024,bloat_sweep
14,12,0.006925106048583984,0.4939733147621155,0.00692512998923894,71.33079425738484,example_0000,natural,1024,bloat_sweep
14,13,0.035199880599975586,0.3007705807685852,0.035203267221051146,8.544647755674314,example_0000,natural,1024,bloat_sweep
15,0,0.0019240379333496094,0.09934324026107788,0.0019241427580404787,51.63268277571252,example_0000,natural,1024,bloat_sweep
15,1,0.0020830631256103516,0.1598341464996338,0.002083717904138006,76.73034222273091,example_0000,natural,1024,bloat_sweep
15,2,1.0013580322265625e-05,0.1518600583076477,1.0010798553058245e-05,15165.410714285714,example_0000,natural,1024,bloat_sweep
15,3,0.00016003847122192383,0.13971805572509766,0.00016006739880759625,873.0279329608938,example_0000,natural,1024,bloat_sweep
15,4,2.6047229766845703e-05,0.5142752528190613,2.6047771613138496e-05,19743.95194508009,example_0000,natural,1024,bloat_sweep
15,5,0.00015270709991455078,0.5230558514595032,0.000152728911547188,3425.22287275566,example_0000,natural,1024,bloat_sweep
15,6,0.09759759902954102,0.193437397480011,0.0975996002115293,1.981989305100231,example_0000,natural,1024,bloat_sweep
15,7,0.052118539810180664,0.08106023073196411,0.05211964885679733,1.5553050992447428,example_0000,natural,1024,bloat_sweep
15,8,0.010956525802612305,0.10960936546325684,0.010956999944565282,10.004025677293004,example_0000,natural,1024,bloat_sweep
15,9,0.029500901699066162,0.0021059513092041016,0.02949642903116612,0.07138599798360619,example_0000,natural,1024,bloat_sweep
15,10,0.03308212757110596,0.33757781982421875,0.033077139546689206,10.20423547725692,example_0000,natural,1024,bloat_sweep
15,11,0.005585193634033203,0.15312612056732178,0.005585061807365673,27.416438999402374,example_0000,natural,1024,bloat_sweep
15,12,0.32670193910598755,0.05415821075439453,0.3267186477541788,0.16577254148719547,example_0000,natural,1024,bloat_sweep
15,13,0.029959440231323242,0.08029258251190186,0.029962052970140894,2.6800428142830994,example_0000,natural,1024,bloat_sweep
16,0,0.02892690896987915,0.06752920150756836,0.028927338296606292,2.3344769252008497,example_0000,natural,1024,bloat_sweep
16,1,5.46574592590332e-05,0.9983916878700256,5.465864187997594e-05,18266.339149400217,example_0000,natural,1024,bloat_sweep
16,2,0.037735164165496826,0.48698312044143677,0.03773566124326794,12.9052869176785,example_0000,natural,1024,bloat_sweep
